Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Malta,MLT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.04627894,57.64511551,58.31746037,58.99401314,59.65734811,60.30855411,60.93891293,61.54786868,62.23571305,62.95523059,63.58497106,64.15423513,64.68462519,65.17675218,65.61916793,66.00185035,66.32054425,66.56666484,66.73371458,66.82415807,66.84408695,66.79975751,66.69383187,66.54632506,66.37721758,66.2012219,66.10969749,66.10413022,66.1084258,66.11146393,66.14289442,66.2208835,66.30673609,66.41451865,66.58666576,66.76487682,66.97327823,67.26609314,67.55160631,67.8072053,68.04736243,68.22829578,68.38295758,68.58814898,68.8514414,69.1530402,69.5135087,69.92795961,70.20197198,70.07529804,69.70428285,69.28256111,68.75112075,68.16613277,67.71415321,67.44239354,67.18917827,67.15693975,67.45298546,67.86348833,68.16741974,68.00171251,67.50414622,67.04812405,66.75719551
Myanmar,MMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.60902329,56.24324407,55.89737975,55.56572209,55.35798805,55.2913843,55.26742178,55.27219814,55.30385014,55.35959459,55.43797165,55.53007736,55.63795538,55.72924809,55.80440749,55.89882248,56.00664219,56.14145965,56.30257721,56.46987575,56.65099663,56.83792445,56.9960275,57.16830679,57.38115438,57.6187311,57.89945769,58.22806572,58.59795802,58.97155622,59.32461838,59.6561641,59.97532817,60.30263193,60.64944257,61.01460175,61.39238083,61.80278511,62.26055445,62.74273058,63.20243424,63.59898826,63.92212989,64.19821836,64.482576,64.79498608,65.12241867,65.45409009,65.81842474,66.18256725,66.5104682,66.83684603,67.15759271,67.45819498,67.69706525,67.86748583,68.00944102,68.14015367,68.24432828,68.30765571,68.34643612,68.37724587,68.39474736,68.39512414,68.3950436
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.17410595,53.92969339,53.69226117,53.4395475,53.19251359,52.97350348,52.78246579,52.62696436,52.51528361,52.44237631,52.3949915,52.36589056,52.35169366,52.36188876,52.39772001,52.41799424,52.40701159,52.4316176,52.49803014,52.57511664,52.69869005,52.90317922,53.03921046,53.04430433,53.00324402,52.96975198,52.974766,52.99566504,53.02077809,53.05751123,53.16998549,53.34427685,53.44514938,53.52561698,53.71789819,54.05607039,54.47012051,54.94713818,55.48500138,56.04661403,56.63195282,57.22293331,57.73151033,58.21963417,58.75046579,59.25807893,59.72970904,60.17746745,60.50524906,60.7147265,60.86904021,60.93723529,60.92770474,60.85796471,60.76797864,60.69050696,60.64733487,60.63894634,60.67656212,60.7633982,60.89159528,61.07718365,61.29425034,61.52436376,61.77281043
Montenegro,MNE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.34310702,57.1917242,57.16686122,57.32611909,57.61157747,57.93162349,58.25972925,58.6719212,59.22467977,59.84349184,60.41023579,60.90521829,61.38361895,61.85768001,62.27199075,62.58617502,62.8423323,63.1269,63.48881287,63.90011252,64.31474642,64.76207751,65.22825302,65.63222415,65.95176652,66.17776817,66.32390979,66.42460298,66.48448584,66.48785658,66.43158629,66.3897883,66.39992844,66.41795322,66.44485123,66.48956811,66.55722753,66.65790626,66.78029398,66.89046285,66.97033319,67.00907426,67.00488271,66.94998654,66.84594247,66.76042899,66.77289228,66.89499249,67.0527278,67.21628619,67.45550663,67.67013731,67.69817218,67.59551644,67.34708585,66.97155911,66.62106517,66.27020699,65.85641325,65.3815437,64.9212498,64.60042676,64.38267462,64.20112319,64.04107578
Mongolia,MNG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.25038999,55.20841745,54.20783749,53.31995473,52.4697019,51.58492066,50.70891271,49.89805735,49.20410105,48.77945503,48.61189334,48.55688155,48.60277973,48.74649769,48.98580581,49.3064722,49.68445342,50.10590045,50.58693639,51.07344466,51.51758721,51.94323227,52.35121456,52.7365764,53.09055386,53.40412649,53.67233817,53.90151125,54.12218195,54.41312786,54.8137312,55.29263636,55.82390963,56.38603263,56.96096358,57.54225152,58.14233723,58.78898075,59.51966691,60.38676439,61.39502082,62.47829892,63.57808537,64.65210435,65.6534499,66.53296071,67.25324697,67.79568211,68.1495082,68.30128847,68.2617854,68.1901609,68.07626225,67.75706415,67.25834554,66.63001879,65.90815216,65.14120123,64.34506548,63.52077364,62.92784808,62.64431798,62.49888143,62.49892735,62.66905287
Northern Mariana Islands,MNP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,46.44308361,46.35908838,46.19860984,46.08129234,46.05309556,46.14897452,46.41914813,46.88096013,47.43026366,47.65480302,48.17600787,49.31014596,50.3857872,51.31659522,52.15804019,52.99369399,53.83967611,54.60995154,55.31618103,55.9909022,57.56716122,60.31121535,63.24608501,65.96619278,68.33124807,70.24869867,71.69496665,72.72536482,73.45950647,74.03609864,73.80801311,72.67136711,71.44295785,70.35352491,69.32056495,68.75862713,69.68272848,71.4944519,73.19888485,74.80979724,75.39151361,74.76115879,73.9320879,73.21711084,72.59319502,72.06354043,71.63679809,71.28569247,70.97174953,70.65729185,70.45626814,70.43472584,70.44464064,70.40638387,70.32685876,70.23304571,70.15441278,70.13821472,70.20294639,70.37648819,70.312237,69.84610145,69.27166978,68.68063709,68.245723
Mozambique,MOZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.94266645,55.77594289,55.54556341,55.31615533,55.07612548,54.81089009,54.55674938,54.3269546,54.11741967,53.92936563,53.75477857,53.57992455,53.41688087,53.2713184,53.1340687,52.99475648,52.82328569,52.61387436,52.35728581,52.03573423,51.65154898,51.3172898,51.12169406,51.03016675,50.99037395,50.98375772,50.99439509,51.00528767,51.07877328,51.20094443,51.31281661,51.40808111,51.50600895,51.65620468,51.8695391,52.1049192,52.31676194,52.38999369,52.36597049,52.31733119,52.24169079,52.16980462,52.10879245,52.06325907,52.02260418,51.98731133,51.95667031,51.90786811,51.81471583,51.67931646,51.53943816,51.4582897,51.43757481,51.44353591,51.48902756,51.56517983,51.65097313,51.74849063,51.83352723,51.90432929,52.00450641,52.12997906,52.27357884,52.4783649,52.76716758
Mauritania,MRT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.85495528,55.84149219,55.79477085,55.68512581,55.43432486,55.02160253,54.54664905,54.08271014,53.64033829,53.22335479,52.83677303,52.4894108,52.18401085,51.92229018,51.70330962,51.5281877,51.39217227,51.26954867,51.16585398,51.10517617,51.08312684,51.09081062,51.12593043,51.18181368,51.25073132,51.33212875,51.42502005,51.52143812,51.61683932,51.56906184,51.526786,51.63013786,52.05507497,52.50245133,52.65965711,52.59096278,52.3166516,52.22058088,52.32377259,52.49154306,52.70328416,52.7753798,52.73412546,52.71039448,52.68761916,52.65747517,52.61919062,52.58272594,52.61205582,52.65416705,52.58983101,52.41827886,52.174572,52.07489666,52.13902719,52.2134687,52.30377204,52.4143771,52.55080763,52.71713147,52.92410151,53.16435525,53.4391759,53.7485902,54.06037321
Mauritius,MUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.98329931,51.92475694,51.69327687,51.65360474,51.87047757,52.20301849,52.62050348,53.09420254,53.60489841,54.16213513,54.78071344,55.45902927,56.23389548,57.10034566,57.9556125,58.75202557,59.50961936,60.2356857,60.91492651,61.52533514,62.06063407,62.52453009,62.93351172,63.31278422,63.64565018,63.9033094,64.10298514,64.28709038,64.48600899,64.70168646,64.91108778,65.14354407,65.4288833,65.77139484,66.18013376,66.63953603,67.10430806,67.51929518,67.87434247,68.12681738,68.29985489,68.48811512,68.69868417,68.9478733,69.23842584,69.58260918,70.00487822,70.48475465,70.96164784,71.37525294,71.71717369,72.01059345,72.19493938,72.23403707,72.25087064,72.25835358,72.221704,72.19655911,72.20575815,72.23292932,72.24418515,72.21635895,72.1286907,71.93417337,71.66324855
Malawi,MWI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.90168886,54.06290186,54.1869789,54.17218251,54.06497628,53.89165991,53.63746927,53.38654645,53.14267293,52.90817106,52.6973783,52.52579537,52.38914472,52.27920013,52.18991167,52.10562763,52.02018634,51.96180469,51.87296535,51.71424453,51.52830671,51.33449485,51.1461187,50.98239654,50.86194452,50.77685433,50.72010553,50.78176341,50.83329797,50.77648799,50.71450406,50.64993679,50.58450457,50.53816969,50.5293218,50.56561417,50.63483197,50.70617547,50.74306885,50.66057924,50.5197402,50.40868637,50.29870527,50.20657839,50.11920497,50.02468257,49.94759522,49.91143786,49.95261125,50.05250841,50.17596914,50.32568737,50.51896687,50.7835676,51.1134469,51.501081,51.95619436,52.46136372,52.99623312,53.56614288,54.17428047,54.80941084,55.45335132,56.09135168,56.70832747
Malaysia,MYS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.73694794,51.32986729,51.00774489,50.78785731,50.67488114,50.76525925,51.0428191,51.40149482,51.81638187,52.25839707,52.71878754,53.19849606,53.6834533,54.1597912,54.63852656,55.13052378,55.62971712,56.12910095,56.61561754,57.06177906,57.44472753,57.74967735,57.97579058,58.15004402,58.29216921,58.40154755,58.49164104,58.59410454,58.73941367,58.94523401,59.20940252,59.51852378,59.84076623,60.11863685,60.3467702,60.56103562,60.77249941,60.98681518,61.22852071,61.55066402,61.95541622,62.38347601,62.81425894,63.26967712,63.77215458,64.31458629,64.86520754,65.4118856,65.97598322,66.57027953,67.11047596,67.50074129,67.78847744,68.04688479,68.28129169,68.47482042,68.61812458,68.7308114,68.85747386,69.04356563,69.31406321,69.64811549,69.98069029,70.2608342,70.47575539
North America,NAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.78883887,59.55480574,59.58302941,59.69606715,59.81270205,59.9440671,60.16854454,60.51059264,60.91263112,61.33550129,61.74717487,62.21812417,62.79370575,63.42400483,64.05151187,64.64290113,65.20804562,65.7004116,66.10282618,66.42904182,66.65345141,66.78773739,66.84749079,66.86545978,66.88726169,66.93816619,66.96247443,66.88048246,66.71432769,66.50989431,66.3139776,66.1344937,65.98420327,65.91049733,65.91407131,65.98466638,66.10460265,66.26232164,66.44250801,66.62566608,66.80890438,66.98949604,67.16555169,67.3369129,67.50934893,67.69359667,67.82857678,67.84720273,67.7873163,67.70988215,67.64122413,67.51520648,67.28986072,67.05048653,66.83003366,66.62416644,66.42577737,66.21762528,66.009853,65.79724806,65.59746907,65.42099146,65.23129625,65.01226756,64.7837363
Namibia,NAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.36871444,53.21403195,53.06629704,52.89800171,52.74862865,52.61619722,52.46736727,52.33203313,52.19816041,52.06586702,51.93760655,51.79884548,51.65331611,51.48420611,51.30232231,51.13525956,50.89447431,50.62544034,50.05579197,49.56196609,49.28978959,48.79005099,48.67864618,49.00222745,49.36418229,49.78598583,50.28479405,50.81769364,51.4367246,53.01205053,54.23334143,54.35572287,54.41350366,54.47331224,54.5384128,54.63722494,54.78817097,54.9281092,55.04074605,55.16413266,55.33316801,55.57271541,55.89915292,56.31708244,56.80965067,57.41803734,58.08043878,58.66499059,59.15018935,59.52194421,59.7585186,59.85461195,59.87041693,59.89205363,59.93507742,59.95818977,59.91155754,59.78128753,59.61093792,59.45332088,59.28530214,59.09994405,59.00389751,59.1364941,59.34730215
New Caledonia,NCL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.27846928,58.12762812,58.01766012,57.89551391,57.72586547,57.57437513,57.44103527,57.31638046,57.20939861,57.21179983,57.05864868,56.69238393,56.39701162,56.19120042,56.07771688,56.06697148,56.17894103,56.38317001,56.62692165,56.91053618,57.2526574,57.65856783,58.12067202,58.63628446,59.2548054,59.96835887,60.68920429,61.37771996,62.02252192,62.37135126,62.65754636,63.09245302,63.46575519,63.82046197,64.16488595,64.49419474,64.76486827,64.87998664,64.90248614,64.91165851,64.87104322,64.85607569,64.92612025,65.10187914,65.31936625,65.56094786,65.83308591,66.04008376,66.17531764,66.31422024,66.50056197,66.67642121,66.79637599,66.86878211,66.91895621,67.00227427,67.13057868,67.25469589,67.35957057,67.41218451,67.4425929,67.46162531,67.44513675,67.38342599,67.26774752
Niger,NER,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.91146345,49.95749221,49.94324973,49.89861065,49.87038893,49.88026878,49.93126948,49.99971986,50.08352187,50.17909838,50.28179519,50.39092589,50.50434825,50.61899727,50.73336408,50.8465834,50.95492439,51.05003527,51.11798383,51.15187828,51.14906019,51.11563482,51.06796963,51.01388231,50.961046,50.92277723,50.91163063,50.9198436,50.94393924,50.98750986,51.03255655,51.06753612,51.09365228,51.11424954,51.1275573,51.12854937,51.08224348,50.96628028,50.81418296,50.63300259,50.42811107,50.20966353,49.97555296,49.72926824,49.47408707,49.22185403,48.98055034,48.7528599,48.54583066,48.3666674,48.22569831,48.1350185,48.1279864,48.17251833,48.2415664,48.36396583,48.52866249,48.71102405,48.92096288,49.16698287,49.45437913,49.78191089,50.12261589,50.46324203,50.80459985
Nigeria,NGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.5362178,55.54336323,55.50812289,55.396115,55.22958844,55.08218454,54.95849647,54.82551993,54.678543,54.5186423,54.36107693,54.18770818,53.9925635,53.79120778,53.58055391,53.36367579,53.13236342,52.89976449,52.66235371,52.42472782,52.22299494,52.02991948,51.83154669,51.62616086,51.46126557,51.36148452,51.29456487,51.27998582,51.31858,51.39967768,51.53184805,51.68970469,51.87386034,52.08998953,52.30894058,52.5059347,52.67723808,52.84549371,53.01995233,53.16055766,53.22536284,53.22940163,53.19467088,53.13449771,53.06945605,52.99378843,52.89968746,52.80618768,52.71451132,52.62738882,52.56656547,52.53497284,52.52707887,52.54936023,52.60584636,52.70908199,52.89262202,53.15598365,53.45984573,53.79831379,54.19295286,54.61496187,55.03962385,55.47960818,55.93749238
Nicaragua,NIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.80577821,49.58180207,49.38616338,49.27113635,49.29537247,49.41481588,49.54406826,49.66351056,49.76865644,49.85994708,49.9372489,49.99966998,50.06467649,50.12007986,50.15320775,50.18194366,50.20035463,50.2033895,50.18636896,50.118596,50.07606683,50.09673686,50.12617975,50.15481766,50.17622458,50.21011855,50.28225641,50.39266759,50.56173086,50.8132288,51.12319129,51.47686293,51.87555686,52.31542895,52.79681025,53.31600879,53.86250538,54.42952004,55.0133911,55.59664902,56.16543592,56.73347649,57.30953136,57.88706829,58.4508293,59.00794172,59.53806113,60.03190508,60.50977721,60.96445551,61.39130624,61.80227669,62.19200678,62.54130601,62.84639977,63.12223582,63.38009797,63.6177363,63.85017062,64.09791573,64.41686225,64.78158441,65.11369958,65.41684002,65.70753814
Netherlands,NLD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.01939851,61.18406803,61.59811632,61.88962697,62.0545761,62.16939914,62.27541187,62.34118653,62.39766819,62.46266912,62.54396809,62.68387179,62.87108106,63.12396992,63.4575533,63.86206746,64.32744258,64.78976309,65.2391491,65.70903168,66.16999536,66.60518223,67.04311806,67.51474154,68.02951529,68.45857052,68.7384061,68.93064539,69.00081701,68.96633903,68.87901691,68.76277541,68.63765838,68.52076256,68.3935222,68.26901261,68.17638486,68.07286197,67.95270923,67.84330407,67.75080292,67.69405671,67.66906611,67.62069717,67.5453457,67.49062749,67.47016305,67.45174035,67.39294226,67.27760479,67.14154324,66.83052879,66.38077182,66.03756643,65.78299931,65.60506185,65.48905581,65.36627574,65.24877521,65.14127407,65.01004636,64.85121299,64.74772069,64.67196991,64.47827734
Norway,NOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.04564967,63.16218732,63.32123333,63.39976184,63.37989129,63.27486348,63.11159022,62.95449921,62.83994237,62.73126584,62.65139457,62.60917458,62.57114804,62.54216225,62.52377029,62.51808077,62.55566792,62.62503674,62.72333806,62.87502762,63.07458617,63.31010911,63.53546133,63.76327699,64.05953953,64.27157358,64.41099981,64.60430388,64.73990369,64.76684048,64.74712182,64.70487473,64.64426276,64.61184287,64.60006498,64.58228593,64.56285467,64.5674737,64.62910654,64.72369703,64.83024325,64.95927803,65.119246,65.29332138,65.46341612,65.65035893,65.87796272,66.10763197,66.25950247,66.27093959,66.20837068,66.12747145,66.03098661,65.93191761,65.83761809,65.74429777,65.60982914,65.4370047,65.27583881,65.16751358,65.06078377,64.93748579,64.88371439,64.95938608,65.02601019
Nepal,NPL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.33955353,56.3250265,56.34255434,56.4141742,56.47302783,56.48953126,56.4950833,56.49005777,56.47116164,56.43921412,56.39799072,56.32951722,56.24465778,56.1733406,56.08925053,55.98966022,55.88936657,55.80753733,55.74438505,55.67951132,55.62798696,55.57630128,55.5184252,55.47193654,55.41160611,55.32647146,55.23029446,55.10339974,54.95455655,54.8482269,54.82041016,54.85022946,54.94996605,54.99768569,54.96409493,54.90550895,54.84612254,54.86526874,54.95084175,55.08035602,55.23501733,55.43017872,55.68305926,55.98665074,56.32873226,56.70326238,57.11134975,57.55684381,58.06853099,58.64649934,59.26871718,59.84067647,60.28283545,60.6470657,61.02282459,61.47135947,61.87229172,62.15288867,62.43019465,63.01190078,63.83548562,64.52820881,64.86523704,64.92578477,65.06737222
Nauru,NRU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.30222463,61.22342097,61.0223963,60.45154501,59.60649198,58.69844808,58.09547448,58.08134322,56.96112516,55.59945297,56.18898577,57.68263827,59.1896653,60.77046315,62.37452156,63.89982111,65.37617666,66.57126902,67.03206358,66.71576833,65.69261947,64.08980737,62.13072952,60.45153046,59.45445864,58.77090399,58.14219528,57.56762799,57.10622511,56.67962302,56.20972771,55.87309645,55.76788744,55.87012473,56.14796547,56.54483742,57.05587744,57.65911543,58.30555011,58.94767841,59.47873125,59.9180692,60.33824332,60.83109653,61.39662028,61.94646233,62.42587332,62.77944112,62.93521155,62.78953674,62.35188689,61.648923,61.01587611,60.67794999,60.45613219,60.26109184,60.1793722,60.24814553,60.45306034,60.3650643,59.8900627,59.50377931,59.24497924,59.14105263,59.37303813
New Zealand,NZL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.51779412,58.43680433,58.50789223,58.64416282,58.7881424,58.93048854,59.07378431,59.18280309,59.25938968,59.38440227,59.57908388,59.78998418,60.02843189,60.35948456,60.76342113,61.1480101,61.50519768,61.90630491,62.31595355,62.69551141,63.06968411,63.42665506,63.83053339,64.30610151,64.74178018,65.07413645,65.34312883,65.59179837,65.75433968,65.78053264,65.6958971,65.65455078,65.62630362,65.5263117,65.4547925,65.4313317,65.44960507,65.46650075,65.45445195,65.45346964,65.48046778,65.58027372,65.80455636,66.07230199,66.29200126,66.44352312,66.50323773,66.47035333,66.39898785,66.29974323,66.15402078,65.94650946,65.68465526,65.486598,65.46458388,65.5662654,65.6566174,65.67807417,65.62925755,65.53226564,65.3602688,65.09270862,64.91336409,64.82668308,64.685572
